name,tags,rmp_info,take_again
"Ronan, Mark","['Hilarious (2)', 'EXTRA CREDIT (2)', 'Caring (1)', 'Amazing lectures (1)', 'Tough grader (1)', 'Respected (1)', 'Lecture heavy (1)']",4.5,NA
"Schneller, Tom",[],1.5,NA
"Herrera, Israel","['Caring (8)', 'Hilarious (6)', 'Gives good feedback (5)', 'Participation matters (4)', 'EXTRA CREDIT (4)', 'Accessible outside class (4)', 'Inspirational (3)', 'Respected (3)', 'Lots of homework (2)', 'Amazing lectures (1)', 'Beware of pop quizzes (1)']",4.3,100%
"Fajardo, Adam",[],3.0,NA
"Elliott, Dennis","['Caring (1)', 'Respected (1)']",3.0,NA
,[],NA,NA
"Redmond, Deidre",[],3.0,NA
"Titus, Varkey",[],4.5,NA
"Diggins, Caroline",[],5.0,NA
"Ottoway, Kathryn",[],3.0,NA
"Rebec, George",[],4.5,NA
,[],NA,NA
"Logan, Lisa",[],NA,NA
"Morran, Levi","['EXTRA CREDIT (1)', 'Clear grading criteria (1)']",4.5,NA
"Chadwick, Greg",[],3.5,NA
"Entzi, Kasina",[],4.8,NA
"Vitzthum, Virginia","['Tough grader (3)', 'Group projects (2)', 'Get ready to read (2)', 'Participation matters (1)']",1.8,NA
,[],NA,NA
"Geeslin, Kim",[],5.0,NA
"Mora, Juliane","['Tough grader (8)', 'Group projects (4)', 'Gives good feedback (3)', 'Caring (2)', 'Inspirational (1)', 'Clear grading criteria (1)', 'EXTRA CREDIT (1)', 'Participation matters (1)', 'Lecture heavy (1)', 'Lots of homework (1)']",3.8,NA
"Luo, Manling",[],NA,NA
"Aull, Charles","['Hilarious (1)', 'Respected (1)']",5.0,NA
"Rothenberg, Jordan",[],4.8,NA
"Swart, Brandon",[],4.8,NA
"Williams, Krista","['Lots of homework (1)', 'Participation matters (1)']",3.6,NA
,[],NA,NA
"Manoharan, Palanivel","['Lots of homework (14)', 'Tough grader (7)', 'Clear grading criteria (5)', 'Lecture heavy (5)', 'Beware of pop quizzes (4)', 'Accessible outside class (3)', 'Gives good feedback (2)', 'Caring (1)', 'Get ready to read (1)', 'Respected (1)']",2.7,44%
"Lee, Ryan",[],5.0,NA
"Jedlicka, Jason","['Hilarious (2)', 'Caring (2)', 'Clear grading criteria (2)', 'Gives good feedback (1)', 'Participation matters (1)', 'Accessible outside class (1)', 'Lots of homework (1)', 'Respected (1)']",4.3,NA
"Kuhar, Ursula","['Hilarious (3)', 'Gives good feedback (3)', 'Respected (2)', 'Inspirational (1)', 'Clear grading criteria (1)', 'Accessible outside class (1)']",4.6,NA
"Lammers, Sabine","['Lots of homework (6)', 'Get ready to read (5)', 'Tough grader (3)', 'Beware of pop quizzes (1)', 'Inspirational (1)', 'Lecture heavy (1)', 'Accessible outside class (1)']",2.4,17%
,[],NA,NA
"Rodriguez-Mondonedo, Miguel",[],4.8,NA
"Smith, Troy","['Caring (1)', 'Gives good feedback (1)', 'Lots of homework (1)']",5.0,NA
"Thompson, Kathryn","['Tough grader (1)', 'Participation matters (1)']",2.5,NA
"Asai, Rika","['So many papers (1)', 'Participation matters (1)', 'Group projects (1)']",3.2,NA
"Fleishman, Rachel",[],4.5,NA
,[],NA,NA
"Carr, Jessica",[],5.0,NA
"Puryear, Adams",[],5.0,NA
"Khabarovskiy, Georgy","['Gives good feedback (2)', 'Respected (1)', 'Inspirational (1)', 'Participation matters (1)', 'Lots of homework (1)']",3.5,NA
"Williams, John",[],3.1,NA
"Embry, Mary","['Caring (1)', 'Tough grader (1)', 'Respected (1)', 'Beware of pop quizzes (1)', 'Participation matters (1)']",5.0,NA
"Reeves, Robin","['Gives good feedback (2)', 'Clear grading criteria (2)', 'Caring (1)', 'Participation matters (1)', 'Lots of homework (1)']",4.3,NA
"NI, John",[],4.5,NA
,[],NA,NA
"Jochim, Michelle",[],3.5,NA
"Zerrer, Jessica",[],5.0,NA
"Shishko, Bonnie","['Caring (1)', 'Tough grader (1)', 'Get ready to read (1)']",4.9,NA
"Schlegel, Whitney","['Group projects (3)', 'So many papers (2)', 'Tough grader (2)', 'Respected (2)', 'Lots of homework (1)']",2.3,NA
"Schmit, Jack",[],NA,NA
,[],NA,NA
"Beeker, Daniel",['Caring (1)'],1.6,NA
"Pinero, Pablo",[],5.0,NA
"Wall, David",[],2.5,NA
"Notebar, Andrew",[],NA,NA
"Borders, Philip",[],NA,NA
,[],NA,NA
"Sheya, Adam",[],2.3,NA
"Martiniano, Christopher",[],4.5,NA
"Schreiber, Holly",[],4.8,NA
"Gray, William",[],1.5,NA
"Tang Yuk, Richard",['Inspirational (1)'],5.0,NA
"Vantine, Peter",[],4.3,NA
"Davis, Eden",[],5.0,NA
,[],NA,NA
"Anderson, Penelope","['Beware of pop quizzes (3)', 'Tough grader (2)', 'Get ready to read (2)', 'Amazing lectures (1)', 'Gives good feedback (1)']",3.9,NA
"Rubin, Barry","['Participation matters (1)', 'Respected (1)']",4.8,NA
"Kaufman, Lisa",['Tough grader (1)'],2.5,NA
"Schumacher, Jacob",[],5.0,NA
"Carlson, Erin",[],3.5,NA
,[],NA,NA
"LI, Liang-Shi","['Lots of homework (2)', 'Lecture heavy (2)', 'Tough grader (1)', 'Participation matters (1)']",2.9,NA
"Hunt, Christopher",[],4.0,NA
"Waggoner-Denton, Ashley",[],4.8,NA
"Kirk, Beth",[],1.7,NA
"Bodde, Amy",[],5.0,NA
,[],NA,NA
"Meyer, Cameron",[],4.7,NA
"Clarkson, William",[],4.1,NA
"Youngs, Matthias",[],5.0,NA
"McGarvey, Dick","['Participation matters (1)', 'Respected (1)']",4.6,NA
"Ivins-Hulley, Laura",[],3.5,NA
"Schuld, Dawna","['Lecture heavy (1)', 'Clear grading criteria (1)', 'Tough grader (1)', 'Lots of homework (1)', 'Get ready to read (1)']",2.9,NA
"Bower-Bir, Jacob",[],4.1,NA
,[],NA,NA
"Sweet, Evan",[],5.0,NA
"Wasylenki, Laura","['Hilarious (1)', 'Participation matters (1)', 'Clear grading criteria (1)']",4.8,NA
"Waite, Kim",[],4.0,NA
"Schneller, Paul","['Lecture heavy (2)', 'Lots of homework (2)', 'So many papers (2)', 'Get ready to read (2)', 'Tough grader (1)']",1.4,NA
"Ford, James",[],3.7,NA
,[],NA,NA
"Jurs, Bethany",[],5.0,NA
"Diaz-Campos, Manuel","['Tough grader (2)', 'Respected (2)', 'Group projects (2)', 'Participation matters (1)', 'Lecture heavy (1)', 'Hilarious (1)', 'Clear grading criteria (1)', 'Get ready to read (1)', 'Gives good feedback (1)']",3.4,NA
"Steinberg, Sam",[],4.0,NA
"Rosenberger, Josh",[],3.5,NA
"Rowold, Abby",[],NA,NA
,[],NA,NA
"Carter, Annie",[],2.0,NA
"Richardson, Thomas",[],5.0,NA
"Greer, Kerry",[],4.0,NA
"Baggetta, Mathew","['Get ready to read (5)', 'Gives good feedback (4)', 'Inspirational (3)', 'Amazing lectures (3)', 'Respected (3)', 'Group projects (2)', 'Caring (2)', 'So many papers (2)', 'Participation matters (1)']",4.8,100%
"Spendl, Lana",[],4.7,NA
"Alton, Rebecca",[],4.4,NA
"Zale, Jennifer","['Get ready to read (2)', 'Clear grading criteria (1)', 'Participation matters (1)', 'Tough grader (1)', 'Graded by few things (1)', 'Caring (1)', 'Lecture heavy (1)']",3.4,NA
,[],NA,NA
"Gilbert, Rebecca","['Clear grading criteria (1)', 'Lecture heavy (1)']",4.0,NA
"Cummings, Jeff",[],5.0,NA
"Citro, Christopher",[],2.0,NA
"Doig, Margaret",[],1.9,NA
"Shackelford, Scott","['Hilarious (1)', 'Amazing lectures (1)', 'Inspirational (1)']",5.0,NA
,[],NA,NA
"Tiller, Susan",[],4.5,NA
"Baskin, Feray","['Participation matters (3)', 'Get ready to read (3)', 'Lecture heavy (2)', 'Lots of homework (2)', 'Tough grader (1)']",2.4,NA
"Maglen, Krista","['Tough grader (15)', 'Get ready to read (6)', 'Lecture heavy (4)', 'Clear grading criteria (4)', 'Group projects (4)', 'Graded by few things (3)', 'Respected (3)', 'Amazing lectures (2)', 'Caring (2)', 'Participation matters (2)', 'So many papers (1)', 'Gives good feedback (1)', 'Lots of homework (1)']",2.8,55%
"Dlamini, Betty","['Gives good feedback (1)', 'Participation matters (1)', 'Inspirational (1)', 'Group projects (1)']",4.5,NA
"Fippinger, Elizabeth",[],5.0,NA
,[],NA,NA
"Chang, Joyce",[],5.0,NA
"Chancellor, Charles",[],3.8,NA
"Yaeger, Jonathan",[],1.5,NA
"Lafontant, Chantalle",[],NA,NA
"Abnet, Dustin",[],NA,NA
"Roy-Chowdhury, Rinku",[],NA,NA
"Ivie, Robert",[],2.7,NA
,[],NA,NA
"Hiller, Stephen",[],4.5,NA
"Strycker, Jesse",[],5.0,NA
"Gallick, Steven",[],4.5,NA
"Stone, John","['Clear grading criteria (3)', 'Amazing lectures (2)', 'Inspirational (1)', 'EXTRA CREDIT (1)', 'Accessible outside class (1)', 'Gives good feedback (1)']",4.2,NA
"Clarkson, Nick","['Tough grader (4)', 'Get ready to read (4)', 'Participation matters (3)', 'EXTRA CREDIT (3)', 'Lots of homework (1)', 'Lecture heavy (1)']",2.9,NA
,[],NA,NA
"Wiethoff, Carolyn",[],3.0,NA
"Patterson, Richard","['Tough grader (3)', 'Lecture heavy (1)', 'Lots of homework (1)']",1.8,NA
"Nagle, Betty Rose",[],3.6,NA
"Suzuki, Michiko",[],3.7,NA
"Snyder, Christina","['Amazing lectures (3)', 'Beware of pop quizzes (2)', 'Lecture heavy (1)', 'Inspirational (1)', 'Participation matters (1)']",4.3,NA
,[],NA,NA
"Mooney, Kevin",['Hilarious (1)'],3.0,NA
"Tang, Haixu","['EXTRA CREDIT (1)', 'Lots of homework (1)']",4.0,NA
"Fedonkina, Valeria","['Tough grader (2)', 'Lecture heavy (1)', 'Participation matters (1)', 'Get ready to read (1)']",3.4,NA
"Scheibel, Leonard",[],5.0,NA
"Mahfoozi, Sevil",[],3.0,NA
"Kuever, Erika",[],4.5,NA
"Sykes, Charles",[],5.0,NA
,[],NA,NA
"Tracy, Michael",[],NA,NA
"Fashola, Oluwatope",[],1.0,NA
"Bjornstad, Hall","['Get ready to read (3)', 'Participation matters (3)', 'Gives good feedback (2)', 'Lots of homework (1)', 'EXTRA CREDIT (1)', 'Caring (1)']",4.7,NA
"Mossman, Sabrina",[],NA,NA
"Kinnaird, Susan",[],3.5,NA
,[],NA,NA
"Koke, Andrew","['Amazing lectures (1)', 'Tough grader (1)', 'Get ready to read (1)']",4.3,NA
"Gingging, Flory",[],3.4,NA
"Penn, Alexandra","['Tough grader (2)', 'Lots of homework (1)', 'Gives good feedback (1)', 'Participation matters (1)']",2.9,NA
"Inglezakis, Mara",[],4.6,NA
"Higgins, Richard",[],3.6,NA
,[],NA,NA
"Lim, Choong Hoon",[],NA,NA
"Wurgler, Emily","['Lecture heavy (1)', 'Get ready to read (1)']",4.9,NA
"Capler, Jean",[],5.0,NA
"Puiatti, Sandro",[],4.1,NA
"Leon, Javier","['Lecture heavy (1)', 'Participation matters (1)']",4.4,NA
"Richler, Jennifer",[],5.0,NA
"Larson, Sarah",[],3.8,NA
,[],NA,NA
"Nussmeier, Anthony",['Tough grader (1)'],3.6,NA
"Richardson, Lisa",[],NA,NA
"Perry, Aaron","['Caring (3)', 'Group projects (2)', 'Accessible outside class (1)', 'Gives good feedback (1)', 'EXTRA CREDIT (1)']",3.9,NA
"Torabi, Mohammad",[],NA,NA
"Howell, Ivy",[],5.0,NA
,[],NA,NA
"Pogan, Alin",[],2.8,NA
"AI, David",[],4.1,NA
"Frederick, Evan",[],4.7,NA
"Jennings, Robert",[],1.0,NA
"Ilinca, Liviu",[],4.1,NA
,[],NA,NA
"Taurama, Mikko","['Hilarious (3)', 'Respected (3)', 'Participation matters (2)', 'Gives good feedback (1)']",4.7,NA
"Koester, Christopher","['Tough grader (3)', 'Gives good feedback (3)', 'Caring (2)', 'Lots of homework (1)', 'Amazing lectures (1)', 'Get ready to read (1)', 'Respected (1)']",4.5,NA
"Karpen, Sam",[],2.8,NA
"Michelson, Patrick","['Lecture heavy (4)', 'Respected (4)', 'Get ready to read (3)', 'Accessible outside class (3)', 'EXTRA CREDIT (2)', 'Participation matters (2)', 'So many papers (2)', 'Gives good feedback (2)', 'Amazing lectures (2)', 'Inspirational (2)', 'Tough grader (2)', 'Hilarious (1)', 'Beware of pop quizzes (1)', 'Clear grading criteria (1)']",4.4,78%
"Garridobaez, Luisa",[],5.0,NA
"Palmer, Paul","['Caring (3)', 'Hilarious (3)', 'Inspirational (2)', 'Gives good feedback (1)', 'Amazing lectures (1)', 'Participation matters (1)', 'Clear grading criteria (1)', 'Respected (1)']",4.8,NA
"Haile, Darrell",[],5.0,NA
,[],NA,NA
"Aldridge, Thomas Taylor",[],3.2,NA
"Huang, Yan",[],3.8,NA
"Bovingdon, Gardner","['Get ready to read (11)', 'Respected (9)', 'Amazing lectures (9)', 'Inspirational (6)', 'Tough grader (5)', 'Graded by few things (4)', 'Participation matters (4)', 'Lecture heavy (3)', 'Beware of pop quizzes (2)', 'EXTRA CREDIT (2)', 'Lots of homework (1)', 'Gives good feedback (1)', 'Clear grading criteria (1)']",4.2,67%
"Renneisen, Mick",[],4.0,NA
"Rounds, Nathaniel",[],1.5,NA
,[],NA,NA
"Baghestanian, Sascha",[],4.5,NA
"Sang, Hailin","['Accessible outside class (1)', 'Clear grading criteria (1)', 'Gives good feedback (1)']",2.5,NA
"Dermisek, Radovan","['Hilarious (4)', 'Lots of homework (2)', 'Tough grader (1)', 'Amazing lectures (1)']",4.2,NA
"Neriki, Reiko",[],4.5,NA
"Halle, Darrell",[],NA,NA
,[],NA,NA
"Hill, Raquel","['Tough grader (1)', 'Clear grading criteria (1)']",4.0,NA
"O'Laughlin, Valerie","['Amazing lectures (2)', 'Hilarious (1)', 'Tough grader (1)', 'Test heavy (1)', 'Clear grading criteria (1)', 'EXTRA CREDIT (1)']",4.6,NA
"Gardner, Nora","['Participation matters (3)', 'Amazing lectures (2)', 'Caring (2)', 'Inspirational (1)', 'Hilarious (1)', 'Gives good feedback (1)', 'EXTRA CREDIT (1)', 'Beware of pop quizzes (1)']",4.7,NA
"Vanheuvelen, Thomas",['Graded by few things (1)'],3.0,NA
"Sturm, Paul",[],5.0,NA
"Hasty, Ashley","['Lots of homework (1)', 'Tough grader (1)', 'Gives good feedback (1)']",1.9,NA
"Woodhouse, Douglas","['Inspirational (3)', 'Hilarious (2)', 'Respected (2)', 'Group projects (1)', 'Get ready to read (1)', 'So many papers (1)', 'Participation matters (1)', 'Lecture heavy (1)', 'Caring (1)']",4.6,NA
,[],NA,NA
"Aldridge, Thomas Taylor",[],5.0,NA
"Osland, Daniel",[],4.2,NA
"House, Jenny",[],4.5,NA
"Davis, Dawn",[],2.0,NA
"Darko, Richard",[],5.0,NA
,[],NA,NA
"Thornton, Wren",[],NA,NA
"Varela, Adriana",[],4.3,NA
"Ferentinos, Susan",[],2.0,NA
"Dethrow, Daniel",[],5.0,NA
"Paolillo, John","['Get ready to read (1)', 'Lecture heavy (1)']",1.6,NA
,[],NA,NA
"Karin, James","['Clear grading criteria (1)', 'Participation matters (1)']",3.3,NA
"Aslan, Sinem",[],4.3,NA
"Stupiansky, Nathan",[],4.8,NA
"Meyers, Amrita",[],2.0,NA
"Engels, Jennifer","['Clear grading criteria (2)', 'Respected (2)', 'Caring (2)', 'EXTRA CREDIT (2)', 'Participation matters (1)', 'Gives good feedback (1)', 'Amazing lectures (1)', 'Lecture heavy (1)']",3.9,NA
"Hengeveld, James","['Test heavy (3)', 'Lots of homework (2)', 'Tough grader (2)', 'Group projects (2)', 'Participation matters (2)', 'Lecture heavy (1)']",2.5,NA
"Davoudi, Daliah","['Gives good feedback (2)', 'Lots of homework (1)', 'So many papers (1)']",4.1,NA
,[],NA,NA
"Grimwood, Benjamin",[],4.8,NA
"Lycurgus, Cate",[],3.8,NA
"Cha, Youngjoo",[],1.8,NA
"Smith, Nicole",[],4.5,NA
"Powell, Mark",[],3.0,NA
,[],NA,NA
"Howard, Rex",[],4.3,NA
"Schroff, Alysa","['Get ready to read (2)', 'Gives good feedback (1)', 'Participation matters (1)']",4.5,NA
"Summers, Nik","['Hilarious (2)', 'Inspirational (1)', 'Get ready to read (1)', 'Amazing lectures (1)']",4.8,NA
"Gilley, Brian",[],4.0,NA
"Borgo, Mary","['Gives good feedback (4)', 'EXTRA CREDIT (3)', 'Group projects (2)', 'Tough grader (2)', 'Clear grading criteria (2)', 'Lecture heavy (1)', 'Caring (1)', 'Lots of homework (1)', 'Get ready to read (1)', 'Respected (1)', 'Hilarious (1)']",4.4,NA
,[],NA,NA
"Byrd, Will",[],3.5,NA
"Mawdsley, Devin",[],4.0,NA
"Guzman, Tatyana",['Lecture heavy (1)'],3.8,NA
"Barnes, Percilla",[],3.3,NA
"Heersma, Jim",[],1.0,NA
"Chipeniuk, Karsten",[],3.1,NA
"Dieter, Katie",[],5.0,NA
,[],NA,NA
"Rose, Ciemone",[],3.7,NA
"Parker, Beth",[],NA,NA
"Mark, Harrison","['Tough grader (3)', 'Get ready to read (3)', 'Beware of pop quizzes (3)', 'Hilarious (2)', 'Respected (2)', 'Gives good feedback (1)', 'Participation matters (1)', 'Test heavy (1)', 'So many papers (1)', 'Inspirational (1)', 'EXTRA CREDIT (1)', 'Lots of homework (1)']",2.9,33%
"Milojevic, Stasa","['Gives good feedback (1)', 'Get ready to read (1)', 'Caring (1)', 'Inspirational (1)', 'Clear grading criteria (1)', 'Participation matters (1)', 'Accessible outside class (1)', 'Lots of homework (1)']",4.7,NA
"Mueller, Brian",[],NA,NA
,[],NA,NA
"Herzig, Monica","['Lecture heavy (1)', 'Tough grader (1)', 'Get ready to read (1)']",2.3,NA
"Nieto-Phillips, John",[],3.8,NA
"Deboer, Stephanie","['Gives good feedback (2)', 'Get ready to read (2)', 'Accessible outside class (2)', 'Participation matters (2)']",4.0,NA
"Miller, Michelle","['So many papers (1)', 'Get ready to read (1)', 'Hilarious (1)', 'Participation matters (1)']",4.1,NA
"Jayaraman, Swapnaa",[],4.0,NA
,[],NA,NA
"Glaser, Christine",[],NA,NA
"Parnell, Phil",[],4.7,NA
"Cornaggia, Kimberly",[],1.7,NA
"Willborn, Anne",[],5.0,NA
"HU, Yin",[],NA,NA
"Imhoff, Sarah","['Beware of pop quizzes (4)', 'Get ready to read (4)', 'Amazing lectures (3)', 'Lecture heavy (3)', 'Participation matters (2)', 'Graded by few things (1)', 'So many papers (1)', 'Clear grading criteria (1)', 'Test heavy (1)', 'Caring (1)']",4.6,100%
"D'Onofrio, Brian",[],5.0,NA
,[],NA,NA
"Emetu, Bobbie","['Tough grader (4)', 'Group projects (2)', 'Participation matters (2)', 'Respected (1)', 'Inspirational (1)', 'Get ready to read (1)', 'So many papers (1)']",3.5,NA
"Bardzell, Shaowen",[],5.0,NA
"Uhrich, Andy","['Inspirational (1)', 'Amazing lectures (1)', 'Gives good feedback (1)']",4.2,NA
"Chasteen, Brandon",[],4.5,NA
"Loehr, Annalise",[],4.5,NA
,[],NA,NA
"Schlapkohl, Jane",[],5.0,NA
"Fox, John","['Lecture heavy (3)', 'Tough grader (2)', 'Graded by few things (1)', 'EXTRA CREDIT (1)']",3.4,NA
"Koleis, Apollonia",[],5.0,NA
"Piatt, Jennifer","['Respected (3)', 'Gives good feedback (3)', 'Tough grader (2)', 'Group projects (2)', 'Caring (2)', 'Amazing lectures (1)', 'Participation matters (1)']",4.3,NA
"Monticone, Fabio",[],4.0,NA
,[],NA,NA
"Figert, Stephan",[],NA,NA
"Calin, Anne-Marie",[],4.9,NA
"Tager, Tristan","['Respected (1)', 'Hilarious (1)', 'Caring (1)']",4.8,NA
"Hall, Spencer","['Lots of homework (18)', 'Amazing lectures (16)', 'Tough grader (13)', 'Lecture heavy (9)', 'Accessible outside class (7)', 'Get ready to read (6)', 'Respected (5)', 'Clear grading criteria (3)', 'Caring (2)', 'Beware of pop quizzes (2)', 'Gives good feedback (2)', 'Test heavy (2)', 'So many papers (2)', 'Hilarious (2)', 'Inspirational (2)']",3.2,69%
"Serafin, Karolina","['Caring (3)', 'Gives good feedback (2)', 'Participation matters (2)', 'Hilarious (2)', 'Respected (1)', 'EXTRA CREDIT (1)']",4.5,NA
"Rivera, Irasema",[],4.5,NA
"Fafulas, Stephen","['Lots of homework (1)', 'Get ready to read (1)', 'Participation matters (1)']",3.0,NA
,[],NA,NA
"Collins, Steve",[],5.0,NA
"Applegate, Beth",[],2.3,NA
"Evans, Tom","['Graded by few things (1)', 'Tough grader (1)', 'Group projects (1)']",3.0,NA
"Pacenza, Jen","['Tough grader (2)', 'Get ready to read (2)', 'Hilarious (1)', 'So many papers (1)']",2.8,NA
"Magni, Isabella",[],4.5,NA
,[],NA,NA
"Cannon, Jeff","['Tough grader (6)', 'Lots of homework (6)', 'Group projects (5)', 'Get ready to read (4)', 'Gives good feedback (2)', 'Graded by few things (1)', 'Beware of pop quizzes (1)']",1.8,14%
"Witkemper, Chad","['Clear grading criteria (1)', 'Gives good feedback (1)']",3.5,NA
"Frye, Georgia",[],NA,NA
"Ouassini, Nabil","['Beware of pop quizzes (1)', 'Participation matters (1)', 'Gives good feedback (1)']",5.0,NA
"Oslawski-Lopez, Jamie",[],4.5,NA
,[],NA,NA
"Lunghi, Enrico",[],3.8,NA
"Lewis, Michael",[],2.4,NA
"Rau, Christian","['Hilarious (1)', 'Participation matters (1)', 'Gives good feedback (1)']",5.0,NA
"Head, Danielle","['Lecture heavy (1)', 'Gives good feedback (1)', 'Caring (1)']",2.9,NA
"Thomas, Chris","['Caring (1)', 'Inspirational (1)', 'Get ready to read (1)', 'Respected (1)', 'So many papers (1)', 'Gives good feedback (1)']",5.0,NA
"Lee, Chung Gun",[],2.7,NA
"Sherman, Steven",[],5.0,NA
,[],NA,NA
"Shardakova, Maria","['Gives good feedback (2)', 'Hilarious (1)', 'Get ready to read (1)', 'Lecture heavy (1)', 'Beware of pop quizzes (1)', 'Inspirational (1)', 'Participation matters (1)', 'Respected (1)']",4.3,NA
"Mokhtarian, Jason","['Lecture heavy (4)', 'Get ready to read (4)', 'Clear grading criteria (3)', 'Respected (2)', 'Caring (2)', 'Accessible outside class (2)', 'Lots of homework (1)', 'Amazing lectures (1)', 'Participation matters (1)']",3.9,40%
"Long, Avizia","['Gives good feedback (1)', 'Tough grader (1)']",4.5,NA
"Jacho-Chavez, David",[],5.0,NA
"Shei, Ren-Jay","['Gives good feedback (6)', 'Respected (5)', 'Caring (3)', 'Lecture heavy (3)', 'Lots of homework (2)', 'Tough grader (1)', 'Hilarious (1)']",4.5,NA
,[],NA,NA
"Stephens, Brent",[],NA,NA
"Fritz, Robert","['Get ready to read (1)', 'Inspirational (1)']",5.0,NA
"Smith-Robbins, Sarah","['Group projects (2)', 'Amazing lectures (1)', 'Participation matters (1)', 'Hilarious (1)']",4.8,NA
"Sawers, Jasmine",[],NA,NA
"Sichting, Daphne",[],5.0,NA
,[],NA,NA
"Cromwell, Lee",[],5.0,NA
"Arreola, Virginia",[],3.5,NA
"Timotin, Dan","['Clear grading criteria (1)', 'Tough grader (1)', 'Participation matters (1)']",2.8,NA
"Rohrman, Shawna",[],5.0,NA
"Horton-Stallings, Lamonda",[],2.8,NA
"Cohn, Deborah","['Caring (1)', 'Get ready to read (1)', 'Gives good feedback (1)']",4.8,NA
"Parada, Francisco","['Accessible outside class (1)', 'Gives good feedback (1)', 'Caring (1)']",4.5,NA
,[],NA,NA
"Liu, Xiaozhong",[],4.8,NA
"Podgursky, Jeremy",[],NA,NA
"Decesare, Tony",[],4.8,NA
"McShane, James",[],4.9,NA
"Rodkey, Krista",[],3.5,NA
,[],NA,NA
"Mesa, Juan","['Hilarious (1)', 'Caring (1)']",5.0,NA
"Wood, Allen","['Graded by few things (5)', 'Tough grader (3)', 'Get ready to read (3)', 'Respected (3)', 'Lecture heavy (2)', 'Gives good feedback (1)', 'Participation matters (1)', 'So many papers (1)']",3.5,56%
"Kalina, Jennifer",[],3.5,NA
"May, Gergana","['Respected (2)', 'Gives good feedback (2)', 'Beware of pop quizzes (1)', 'Get ready to read (1)', 'Graded by few things (1)', 'Caring (1)']",4.3,NA
"Ching-Yi, Lin",[],NA,NA
,[],NA,NA
"Archambault, Pauline",[],4.0,NA
"Morgan, Demetri",[],4.0,NA
"Tabor, Jaclyn",[],4.2,NA
"Das, Piyali","['Lecture heavy (1)', 'Tough grader (1)', 'Lots of homework (1)']",1.3,NA
"Bhattacharya, Prasit",[],3.6,NA
"Juliane, Mora","['Tough grader (8)', 'Group projects (4)', 'Gives good feedback (3)', 'Caring (2)', 'Inspirational (1)', 'Clear grading criteria (1)', 'EXTRA CREDIT (1)', 'Participation matters (1)', 'Lecture heavy (1)', 'Lots of homework (1)']",3.8,NA
"Mora Quilon, Miriam",['Participation matters (1)'],3.3,NA
,[],NA,NA
"Sherwood-Laughlin, Catherine","['Group projects (1)', 'Get ready to read (1)', 'Participation matters (1)']",5.0,NA
"Shipley, Meagan",[],5.0,NA
"Banerjee, Vasabjit","['Beware of pop quizzes (1)', 'Respected (1)']",3.0,NA
"Sadlier, Darlene",[],4.0,NA
"Skyrzalin, Jacek",[],3.5,NA
,[],NA,NA
"Root, Jamie","['Beware of pop quizzes (1)', 'Tough grader (1)', 'Participation matters (1)']",4.6,NA
"Shaw, Joe",[],4.0,NA
"Prewitt, Dana",[],5.0,NA
"Yonker, Scott",[],3.8,NA
